year,VClass,comb08,cylinders,displ,drive,fuelType,trany
1998,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Subcompact Cars,24,4.0,1.8,Front-Wheel Drive,Premium,Manual 5-spd
1998,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Premium,Automatic 4-spd
1998,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Premium,Automatic 4-spd
1998,Subcompact Cars,12,8.0,6.7,Rear-Wheel Drive,Premium,Automatic 4-spd
1998,Subcompact Cars,23,4.0,1.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1998,Subcompact Cars,24,4.0,1.9,Rear-Wheel Drive,Regular,Manual 5-spd
1998,Subcompact Cars,20,6.0,2.5,Rear-Wheel Drive,Regular,Automatic 4-spd
1998,Subcompact Cars,21,6.0,2.5,Rear-Wheel Drive,Regular,Manual 5-spd
1998,Subcompact Cars,19,6.0,2.8,Rear-Wheel Drive,Regular,Automatic 4-spd
1998,Subcompact Cars,23,4.0,2.0,Front-Wheel Drive,Premium,Manual 5-spd
1998,Compact Cars,19,6.0,2.8,Rear-Wheel Drive,Regular,Automatic 4-spd
1998,Subcompact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,28,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,25,4.0,1.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,29,4.0,1.5,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,1.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,25,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,2.3,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,21,6.0,2.8,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,17,8.0,4.3,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,16,8.0,5.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,14,12.0,6.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,22,4.0,2.3,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.3,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,2.4,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,2.4,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Premium,Automatic 4-spd
1998,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Automatic 3-spd
1998,Midsize Cars,21,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,12,8.0,6.7,Rear-Wheel Drive,Premium,Automatic 4-spd
1998,Compact Cars,21,6.0,2.5,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,28,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,26,4.0,1.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,28,4.0,1.5,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,22,4.0,1.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,18,8.0,4.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,17,8.0,4.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,23,4.0,1.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,22,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.3,Front-Wheel Drive,Premium,Automatic 4-spd
1998,Compact Cars,22,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,29,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,24,4.0,2.4,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,19,5.0,2.3,Front-Wheel Drive,Premium,Automatic 4-spd
1998,Midsize Cars,18,8.0,4.6,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,19,5.0,2.3,Front-Wheel Drive,Premium,Manual 5-spd
1998,Midsize Cars,18,8.0,4.6,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,18,6.0,3.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,19,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,5.0,2.4,Front-Wheel Drive,Premium,Automatic 4-spd
1998,Compact Cars,18,6.0,2.9,Rear-Wheel Drive,Premium,Automatic 4-spd
1998,Midsize Cars,19,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,19,6.0,3.5,Front-Wheel Drive,Premium,Automatic 4-spd
1998,Midsize Cars,19,6.0,2.8,Front-Wheel Drive,Premium,Automatic 5-spd
1998,Midsize Cars,21,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Midsize Cars,18,8.0,4.4,Rear-Wheel Drive,Regular,Automatic 5-spd
1998,Midsize Cars,18,6.0,2.8,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1998,Midsize Cars,18,8.0,3.7,Front-Wheel Drive,Premium,Automatic 5-spd
1998,Midsize Cars,18,8.0,4.2,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1998,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,25,4.0,1.9,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,27,4.0,1.9,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,26,4.0,1.9,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,28,4.0,1.9,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,24,4.0,2.2,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.2,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.2,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,20,6.0,2.8,Rear-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,20,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Regular,Automatic 3-spd
1998,Compact Cars,28,4.0,1.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,30,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,19,6.0,2.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,25,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Midsize Cars,12,8.0,6.7,Rear-Wheel Drive,Premium,Automatic 4-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,29,4.0,1.8,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,24,4.0,1.6,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,23,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,26,4.0,1.6,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,24,4.0,1.6,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,26,4.0,1.5,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,25,4.0,1.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,22,4.0,2.4,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,25,4.0,1.6,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,24,4.0,2.0,Front-Wheel Drive,Regular,Automatic 3-spd
1998,Compact Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,28,4.0,1.8,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,23,4.0,2.4,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1998,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Regular,Automatic 3-spd
1998,Compact Cars,16,8.0,4.4,Rear-Wheel Drive,Regular,Manual 6-spd
1998,Compact Cars,29,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1998,Compact Cars,18,8.0,4.4,Rear-Wheel Drive,Regular,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,21,4.0,2.5,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,19,6.0,2.8,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,19,6.0,2.8,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,18,6.0,3.0,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,22,4.0,1.8,4-Wheel or All-Wheel Drive,Premium,Manual 5-spd
1999,Small Station Wagons,19,4.0,1.8,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1999,Large Cars,15,8.0,4.6,Rear-Wheel Drive,CNG,Automatic 4-spd
1999,Large Cars,22,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,11,8.0,6.8,Rear-Wheel Drive,Premium,Automatic 4-spd
1999,Small Station Wagons,20,6.0,2.8,4-Wheel or All-Wheel Drive,Premium,Manual 5-spd
1999,Standard Pickup Trucks 2WD,17,6.0,3.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,19,6.0,2.8,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,17,6.0,3.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.4,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,14,8.0,4.6,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,16,8.0,4.4,Rear-Wheel Drive,Regular,Automatic 5-spd
1999,Compact Cars,28,4.0,1.8,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,18,6.0,3.0,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,23,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,25,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,28,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,14,8.0,4.6,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,22,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,12,8.0,5.4,Rear-Wheel Drive,CNG,Automatic 4-spd
1999,Large Cars,19,6.0,3.8,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,16,8.0,5.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Compact Cars,24,4.0,2.2,Front-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,16,8.0,4.8,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,16,8.0,4.8,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,18,8.0,4.6,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,18,8.0,4.6,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,17,6.0,4.0,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Large Cars,18,8.0,4.6,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,18,8.0,4.6,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,18,6.0,3.2,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.7,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,18,6.0,3.2,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,16,6.0,4.0,Rear-Wheel Drive,Regular,Automatic 5-spd
1999,Compact Cars,20,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,16,8.0,4.2,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Small Station Wagons,24,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,15,8.0,5.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,16,8.0,5.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,12,8.0,6.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,13,12.0,6.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Large Cars,19,6.0,3.8,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,21,4.0,2.5,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,20,4.0,2.5,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,20,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Compact Cars,26,4.0,1.8,Front-Wheel Drive,Regular,Automatic 3-spd
1999,Standard Pickup Trucks 2WD,20,4.0,2.5,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Large Cars,20,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,28,4.0,1.9,Front-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,28,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,21,5.0,2.4,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Midsize Station Wagons,20,5.0,2.4,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,16,8.0,4.8,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,20,5.0,2.3,Front-Wheel Drive,Premium,Manual 5-spd
1999,Midsize Station Wagons,20,5.0,2.3,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Midsize Station Wagons,18,6.0,2.8,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1999,Midsize Station Wagons,21,5.0,2.4,Front-Wheel Drive,Premium,Manual 5-spd
1999,Standard Pickup Trucks 2WD,16,8.0,4.8,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,21,6.0,2.8,Front-Wheel Drive,Premium,Manual 5-spd
1999,Standard Pickup Trucks 2WD,15,8.0,5.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,19,6.0,2.8,Front-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,12,8.0,6.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,19,4.0,2.5,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,24,4.0,1.8,Front-Wheel Drive,Premium,Manual 5-spd
1999,Standard Pickup Trucks 2WD,16,8.0,5.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,16,6.0,3.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,19,5.0,2.4,4-Wheel or All-Wheel Drive,Premium,Automatic 4-spd
1999,Small Pickup Trucks 2WD,23,4.0,2.2,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Pickup Trucks 2WD,19,4.0,2.2,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,18,6.0,4.3,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Pickup Trucks 2WD,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,17,6.0,4.3,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Pickup Trucks 2WD,23,4.0,2.2,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,19,5.0,2.3,4-Wheel or All-Wheel Drive,Premium,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,15,8.0,5.0,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.7,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,18,6.0,4.3,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Pickup Trucks 2WD,17,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,23,4.0,2.2,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,16,6.0,4.3,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,19,4.0,2.2,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Pickup Trucks 2WD,19,4.0,2.2,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,22,4.0,1.8,Front-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,17,6.0,3.9,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,19,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,16,6.0,4.2,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,18,6.0,2.8,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1999,Small Station Wagons,28,4.0,1.6,Front-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,26,4.0,1.6,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,22,4.0,2.2,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,19,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,17,6.0,4.2,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,27,4.0,1.9,Front-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,15,8.0,4.6,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,14,8.0,4.6,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.4,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,26,4.0,1.9,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,26,4.0,1.9,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Small Station Wagons,22,4.0,2.2,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,21,4.0,2.3,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,19,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,13,8.0,5.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.2,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,21,4.0,2.5,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,13,8.0,5.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,22,4.0,2.2,4-Wheel or All-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Station Wagons,22,4.0,2.2,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,20,6.0,3.2,4-Wheel or All-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,15,6.0,3.9,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,21,6.0,3.2,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Standard Pickup Trucks 2WD,16,6.0,3.9,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.2,Rear-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,20,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,19,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Station Wagons,18,6.0,3.0,4-Wheel or All-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,14,8.0,5.2,Rear-Wheel Drive,Regular,Manual 5-spd
1999,Small Station Wagons,25,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,20,6.0,3.0,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Large Cars,18,8.0,4.4,Rear-Wheel Drive,Regular,Automatic 5-spd
1999,Large Cars,19,6.0,3.2,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,23,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,23,4.0,2.3,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,27,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Cars,22,4.0,2.3,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,22,4.0,2.4,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,18,8.0,3.4,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Midsize Cars,20,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,19,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,21,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,19,6.0,3.8,Front-Wheel Drive,Premium,Automatic 4-spd
1999,Midsize Cars,13,12.0,5.4,Rear-Wheel Drive,Premium,Automatic 5-spd
1999,Midsize Cars,20,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,12,8.0,6.8,Rear-Wheel Drive,Premium,Automatic 4-spd
1999,Midsize Cars,19,4.0,2.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,21,6.0,3.1,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,23,4.0,2.2,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,19,6.0,3.0,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,20,6.0,2.5,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,21,4.0,2.2,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,21,6.0,3.8,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Midsize Cars,21,4.0,2.2,Front-Wheel Drive,Regular,Manual 5-spd
1999,Midsize Cars,19,4.0,2.3,Front-Wheel Drive,Regular,Automatic 4-spd
1999,Standard Pickup Trucks 2WD,17,6.0,4.0,Rear-Wheel Drive,Regular,Automatic 5-spd
1999,Midsize Cars,27,4.0,2.0,Front-Wheel Drive,Regular,Manual 5-spd
